,objective_name,solver_name,data_name,idx_rep,stop_val,time,objective_value,objective_duality_gap,env-OMP_NUM_THREADS,platform,platform-architecture,platform-release,platform-version,system-cpus,system-processor,system-ram (GB),version-cuda,version-numpy,version-scipy
1842,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",anderson,breheny[dataset=Rhee2006],0,6,0.002258916007122025,0.6961112067222643,0.6354486086939762,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1843,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",anderson,breheny[dataset=Rhee2006],0,9,0.002977041993290186,0.5316377329685582,0.4450842630252581,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1844,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",anderson,breheny[dataset=Rhee2006],0,13,0.0036616249999497086,0.48753764085079376,0.36259092221306993,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1845,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",anderson,breheny[dataset=Rhee2006],0,19,0.00466775000677444,0.46555966826663686,0.33419867260608116,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1846,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",anderson,breheny[dataset=Rhee2006],0,28,0.006142750004073605,0.3982538056147849,0.2538525537867099,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1847,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",anderson,breheny[dataset=Rhee2006],0,42,0.008529665996320546,0.3674794556831801,0.21426114394553386,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1848,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",anderson,breheny[dataset=Rhee2006],0,63,0.011988208992988802,0.3385891430057602,0.14843701569474668,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1849,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",anderson,breheny[dataset=Rhee2006],0,94,0.016990209012874402,0.3341627551501406,0.11736264342836458,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1850,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",anderson,breheny[dataset=Rhee2006],0,141,0.02536629200039897,0.33023697710611255,0.05181108669622936,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1851,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",anderson,breheny[dataset=Rhee2006],0,211,0.0365877919975901,0.32944273572260446,0.0013669228277551904,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1852,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",anderson,breheny[dataset=Rhee2006],0,316,0.054038457994465716,0.3294377423634396,0.0035751011756035567,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1853,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",anderson,breheny[dataset=Rhee2006],0,474,0.08700825000414625,0.3294276657657765,0.0022688475561462584,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1854,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",anderson,breheny[dataset=Rhee2006],0,711,0.12304345800657757,0.3294118812704492,1.4822573168871145e-09,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1855,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",anderson,breheny[dataset=Rhee2006],0,1066,0.18774987499637064,0.329411881270449,3.763278022539396e-10,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1856,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",anderson,breheny[dataset=Rhee2006],0,1599,0.24859562500205357,0.32941188127044924,9.343692486396549e-12,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1857,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",anderson,breheny[dataset=Rhee2006],0,2398,0.23000991699518636,0.3294118812704491,9.345302309782255e-13,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1858,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,0,0.0010664580040611327,3.763112848392327,3.7412397101476493,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1859,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,1,0.0017997499962802976,0.9415940619044414,0.8835028683462594,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1860,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,2,0.0023912080068839714,0.591658850048394,0.5560667544778536,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1861,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,3,0.0027889170014532283,0.43624237575890545,0.3777678978917452,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1862,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,4,0.002992834008182399,0.37430957272734844,0.29096083233867015,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1863,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,6,0.003510875001666136,0.3581668344313105,0.2798871706548727,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1864,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,9,0.0039937919937074184,0.33573687085778214,0.21606482397499197,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1865,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,13,0.0046148330002324656,0.3319600767240542,0.16220150520867954,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1866,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,19,0.00569208299566526,0.3301730955444814,0.03153559572077458,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1867,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,28,0.00825379099114798,0.3294873312352585,0.007071680409436065,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1868,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,42,0.010269125006743707,0.3294122636889145,0.0003593647845570036,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1869,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,63,0.013370833010412753,0.3294118816060119,1.388566041643502e-05,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1870,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,94,0.018834874994354323,0.3294118812704886,1.3571019757963043e-07,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1871,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,141,0.026629707994288765,0.32941188127044907,7.71553931855351e-11,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1872,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,211,0.03122116599115543,0.3294118812704493,9.26037024839843e-13,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1873,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",hybrid[cluster_updates=True],breheny[dataset=Rhee2006],0,316,0.03097266699478496,0.3294118812704493,9.26037024839843e-13,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1874,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,0,0.00030987500213086605,3.763112848392327,3.7412397101476493,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1875,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,1,0.001043875003233552,0.6885595688232267,0.6898950898778373,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1876,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,2,0.0012463330058380961,0.5179989533759526,0.5171211892265715,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1877,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,3,0.0015073750109877437,0.4360426249659481,0.4319036320642315,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1878,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,4,0.0018501669983379543,0.3909299466557429,0.3817192724820496,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1879,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,6,0.002283374997205101,0.34894544087766055,0.31662639735293224,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1880,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,9,0.0030220829939935356,0.33475712311973715,0.23728766450228542,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1881,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,13,0.004087875000550412,0.3320982219615115,0.1673927753111337,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1882,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,19,0.005594958012807183,0.33004636484117966,0.0766207356257127,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1883,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,28,0.007918542003608309,0.32942407113247113,0.002216973951901846,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1884,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,42,0.011391166000976227,0.3294119687194972,0.0001932522312050322,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1885,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,63,0.016604917007498443,0.3294118813516096,4.968330578614122e-06,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1886,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,94,0.024412749990005977,0.32941188127045073,2.0517878729364725e-08,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1887,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,141,0.03637787498882972,0.3294118812704493,7.550682301626921e-12,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1888,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",oracle,breheny[dataset=Rhee2006],0,211,0.04127225000411272,0.32941188127044907,1.826871987020695e-13,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1889,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,0,0.0011376250040484592,3.763112848392327,3.7412397101476493,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1890,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,1,0.001709290998405777,0.9415940619044414,0.8835028683462594,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1891,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,2,0.0018136670114472508,0.8690021591957258,0.811172247275417,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1892,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,3,0.0018734170007519424,0.811545572692407,0.7534988440990371,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1893,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,4,0.0021486670011654496,0.7653851963184422,0.7067510800897143,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1894,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,6,0.002489499995135702,0.6961112067222645,0.6354486086939779,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1895,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,9,0.00248379199183546,0.6278874479768007,0.5627009725635993,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1896,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,13,0.0031757919932715595,0.5727803793926297,0.4997354100008822,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1897,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,19,0.003645959004643373,0.5244496147866989,0.43714216938677264,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1898,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,28,0.004480207993765362,0.4833895904745382,0.37189672450406885,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1899,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,42,0.0060577080002985895,0.44709071507771037,0.3055659556477328,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1900,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,63,0.008051666998653673,0.41613584110896784,0.2643392561182586,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1901,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,94,0.011081958989962004,0.3906200730189252,0.2402333553340788,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1902,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,141,0.01589599999715574,0.3697027717073483,0.2160397494152874,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1903,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,211,0.022906832993612625,0.3533991663803773,0.1896839855226738,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1904,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,316,0.032709874998545274,0.3414501083967406,0.15754020732995216,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1905,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,474,0.05037416599225253,0.33410280915932966,0.1156144432738552,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1906,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,711,0.07104412499757018,0.33067146911282097,0.06519157685986743,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1907,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,1066,0.10236445900227409,0.32962887880478475,0.023495783190423447,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1908,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,1599,0.14957491699897218,0.32943790584571275,0.004698784755215624,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1909,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,2398,0.2182413330010604,0.3294145968532746,0.00047968384924401697,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
1910,"SLOPE[fit_intercept=True,q=0.1,reg=0.01]",pgd[fista=False],breheny[dataset=Rhee2006],0,3597,0.32229100000404287,0.3294121006105534,7.111517735730599e-05,,Darwin,arm64,21.4.0,Darwin Kernel Version 21.4.0: Fri Mar 18 00:47:26 PDT 2022; root:xnu-8020.101.4~15/RELEASE_ARM64_T8101,8,Apple M1,8,,"('1.22.4', '')",1.8.1
